
12-May-2014 07:43:07
Name of file,Blue Color Standard,Black Color Standard,White Color Standard,Raw data Min- 1,Raw data- Min 2,Raw data- Min 3,Raw data- Min 4,Raw data- Min 5,Normalized data- Min 1,Normalized data- Min 2,Normalized data- Min 3,Normalized data- Min 4,Normalized data- Min 5,Slope Down- 1,Slope Down- 2,Slope Down- 3,Slope Down- 4,Slope Down- 5,Slope Up- 1,Slope Up- 2,Slope Up- 3,Slope Up- 4,Slope Up- 5,Sum under curve- 1,Sum under curve- 2,Sum under curve- 3,Sum under curve- 4,Sum under curve- 5,
100_10pt_bright1.jpg,1.642299e+02,5.368397e+01,2.330157e+02,5.595122e+01,6.465854e+01,6.902439e+01,5.580488e+01,7.726829e+01,1.264275e-02,6.119698e-02,8.554211e-02,1.182671e-02,1.315122e-01,-2.045534e-02,-9.202184e-02,-7.738756e-02,-1.939449e-02,-1.584201e-01,3.794575e-02,-2.176100e-03,-3.264150e-03,5.358647e-03,1.466692e-01,1.730479e+01,5.714956e-04,-7.885670e-04,1.770479e+01,1.459887e+01,

12-May-2014 07:43:33
Name of file,Blue Color Standard,Black Color Standard,White Color Standard,Raw data Min- 1,Raw data- Min 2,Raw data- Min 3,Raw data- Min 4,Raw data- Min 5,Normalized data- Min 1,Normalized data- Min 2,Normalized data- Min 3,Normalized data- Min 4,Normalized data- Min 5,Slope Down- 1,Slope Down- 2,Slope Down- 3,Slope Down- 4,Slope Down- 5,Slope Up- 1,Slope Up- 2,Slope Up- 3,Slope Up- 4,Slope Up- 5,Sum under curve- 1,Sum under curve- 2,Sum under curve- 3,Sum under curve- 4,Sum under curve- 5,
100_10pt_bright1.jpg,1.642299e+02,5.368397e+01,2.330157e+02,5.595122e+01,6.465854e+01,6.902439e+01,5.580488e+01,7.726829e+01,1.264275e-02,6.119698e-02,8.554211e-02,1.182671e-02,1.315122e-01,-2.045534e-02,-9.202184e-02,-7.738756e-02,-1.939449e-02,-1.584201e-01,3.794575e-02,-2.176100e-03,-3.264150e-03,5.358647e-03,1.466692e-01,1.730479e+01,5.714956e-04,-7.885670e-04,1.770479e+01,1.459887e+01,

12-May-2014 07:45:16
Name of file,Blue Color Standard,Black Color Standard,White Color Standard,Raw data Min- 1,Raw data- Min 2,Raw data- Min 3,Raw data- Min 4,Raw data- Min 5,Normalized data- Min 1,Normalized data- Min 2,Normalized data- Min 3,Normalized data- Min 4,Normalized data- Min 5,Slope Down- 1,Slope Down- 2,Slope Down- 3,Slope Down- 4,Slope Down- 5,Slope Up- 1,Slope Up- 2,Slope Up- 3,Slope Up- 4,Slope Up- 5,Sum under curve- 1,Sum under curve- 2,Sum under curve- 3,Sum under curve- 4,Sum under curve- 5,
100_10pt_bright1.jpg,1.642299e+02,5.368397e+01,2.330157e+02,5.646341e+01,6.339024e+01,7.182927e+01,5.287805e+01,6.390244e+01,1.549888e-02,5.412466e-02,1.011828e-01,-4.494041e-03,5.698079e-02,-6.381414e-02,-8.690800e-02,-1.281723e-01,-7.697955e-03,-3.699370e-03,-1.659276e-03,2.763647e-02,-2.475314e-03,7.262735e-03,4.569810e-03,1.812546e-02,1.686888e+01,-4.741906e-03,1.867154e+01,1.772235e+01,

12-May-2014 07:46:55
Name of file,Blue Color Standard,Black Color Standard,White Color Standard,Raw data Min- 1,Raw data- Min 2,Raw data- Min 3,Raw data- Min 4,Raw data- Min 5,Normalized data- Min 1,Normalized data- Min 2,Normalized data- Min 3,Normalized data- Min 4,Normalized data- Min 5,Slope Down- 1,Slope Down- 2,Slope Down- 3,Slope Down- 4,Slope Down- 5,Slope Up- 1,Slope Up- 2,Slope Up- 3,Slope Up- 4,Slope Up- 5,Sum under curve- 1,Sum under curve- 2,Sum under curve- 3,Sum under curve- 4,Sum under curve- 5,
100_10pt_bright1.jpg,1.642299e+02,5.368397e+01,2.330157e+02,5.646341e+01,6.339024e+01,7.182927e+01,5.287805e+01,6.390244e+01,1.549888e-02,5.412466e-02,1.011828e-01,-4.494041e-03,5.698079e-02,-6.381414e-02,-8.690800e-02,-1.281723e-01,-7.697955e-03,-3.699370e-03,-1.659276e-03,2.763647e-02,-2.475314e-03,7.262735e-03,4.569810e-03,1.812546e-02,1.686888e+01,-4.741906e-03,1.867154e+01,1.772235e+01,

12-May-2014 07:48:01
